418540.000,4851180.000,3.733
418560.000,4851180.000,3.728
418580.000,4851180.000,3.965
418600.000,4851180.000,3.703
418320.000,4851200.000,4.932
418340.000,4851200.000,5.078
418360.000,4851200.000,4.728
418380.000,4851200.000,4.648
418400.000,4851200.000,4.438
418420.000,4851200.000,4.305
418440.000,4851200.000,4.066
418460.000,4851200.000,4.051
418480.000,4851200.000,3.923
418500.000,4851200.000,3.850
418520.000,4851200.000,3.825
418540.000,4851200.000,3.915
418560.000,4851200.000,4.001
418580.000,4851200.000,4.079
418600.000,4851200.000,4.111
418300.000,4851220.000,4.736
418320.000,4851220.000,4.777
418340.000,4851220.000,4.810
418360.000,4851220.000,4.716
418380.000,4851220.000,4.527
418400.000,4851220.000,4.409
418420.000,4851220.000,4.303
418440.000,4851220.000,4.152
418460.000,4851220.000,4.108
418480.000,4851220.000,3.958
418500.000,4851220.000,3.986
418520.000,4851220.000,3.870
418540.000,4851220.000,4.114
418560.000,4851220.000,4.168
418580.000,4851220.000,3.916
418600.000,4851220.000,3.878
418280.000,4851240.000,4.607
418300.000,4851240.000,4.673
418320.000,4851240.000,4.664
418340.000,4851240.000,4.593
418360.000,4851240.000,4.634
418380.000,4851240.000,4.466
418400.000,4851240.000,4.461
418420.000,4851240.000,4.434
418440.000,4851240.000,4.385
418460.000,4851240.000,4.238
418480.000,4851240.000,4.150
418500.000,4851240.000,4.165
418520.000,4851240.000,4.007
418540.000,4851240.000,3.958
418560.000,4851240.000,4.022
418580.000,4851240.000,3.927
418600.000,4851240.000,3.883
418260.000,4851260.000,4.932
418280.000,4851260.000,4.856
418300.000,4851260.000,4.846
418320.000,4851260.000,4.645
418340.000,4851260.000,4.641
418360.000,4851260.000,4.553
418380.000,4851260.000,4.723
418400.000,4851260.000,4.485
418420.000,4851260.000,4.428
418440.000,4851260.000,4.348
418460.000,4851260.000,4.352
418480.000,4851260.000,4.505
418500.000,4851260.000,4.514
418520.000,4851260.000,4.343
418540.000,4851260.000,4.334
418560.000,4851260.000,4.455
418580.000,4851260.000,4.141
418600.000,4851260.000,3.897
418240.000,4851280.000,5.027
418260.000,4851280.000,4.919
418280.000,4851280.000,5.083
418300.000,4851280.000,4.992
418320.000,4851280.000,4.667
418340.000,4851280.000,4.830
418360.000,4851280.000,4.569
418380.000,4851280.000,4.606
418400.000,4851280.000,4.553
418420.000,4851280.000,4.393
418440.000,4851280.000,4.598
418460.000,4851280.000,4.817
418480.000,4851280.000,4.725
418500.000,4851280.000,4.743
418520.000,4851280.000,4.678
418540.000,4851280.000,4.528
418560.000,4851280.000,4.450
418580.000,4851280.000,4.237
418600.000,4851280.000,4.143
418220.000,4851300.000,5.359
418240.000,4851300.000,5.353
418260.000,4851300.000,5.332
418280.000,4851300.000,5.131
418300.000,4851300.000,5.111
418320.000,4851300.000,4.789
418340.000,4851300.000,4.721
418360.000,4851300.000,4.740
418380.000,4851300.000,4.841
418400.000,4851300.000,4.880
418420.000,4851300.000,4.932
418440.000,4851300.000,4.981
418460.000,4851300.000,4.950
418480.000,4851300.000,4.893
418500.000,4851300.000,4.850
